               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  27,            0.042393,             0.17894,                   0,             0.97164,             0.95902,             0.97947,             0.61978,            0.038656,              0.1006,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.042262,             0.17681,                   0,             0.97661,             0.95766,             0.97932,             0.61373,            0.038583,             0.10105,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.042271,             0.17669,                   0,             0.97204,             0.95695,             0.97897,              0.6221,            0.038178,            0.099182,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.041945,             0.17482,                   0,             0.96729,             0.94965,             0.97578,             0.58616,            0.039759,             0.10618,                   0,            0.009043,            0.009043,            0.009043
                  31,             0.04206,             0.17609,                   0,             0.97569,             0.95732,             0.98137,             0.63199,            0.037562,            0.098196,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.042176,             0.17695,                   0,             0.97278,             0.96202,             0.98126,             0.62665,             0.03761,            0.098042,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.041983,              0.1754,                   0,             0.97616,             0.95687,             0.97836,              0.6097,            0.038359,            0.099682,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.041585,             0.17397,                   0,             0.97564,              0.9556,             0.97995,             0.62079,            0.038448,            0.099508,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.041447,             0.17373,                   0,             0.96398,             0.95106,               0.975,             0.61198,            0.038726,             0.10096,                   0,            0.008878,            0.008878,            0.008878
                  36,             0.04163,             0.17463,                   0,             0.97088,             0.95626,             0.97902,             0.61018,            0.038108,             0.10102,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.041108,              0.1737,                   0,             0.96998,             0.95382,               0.977,             0.59502,            0.038897,             0.10153,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.041477,             0.17334,                   0,             0.96283,             0.94664,             0.97537,             0.61489,            0.038833,             0.10033,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.041238,             0.17398,                   0,             0.96873,             0.95902,             0.97926,             0.62204,            0.037534,            0.099476,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.041222,             0.17341,                   0,             0.97262,             0.95871,             0.98174,             0.63579,            0.037768,            0.099289,                   0,            0.008713,            0.008713,            0.008713
                  41,              0.0412,             0.17438,                   0,             0.95873,             0.94051,              0.9622,             0.60796,            0.038488,             0.10287,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.041205,              0.1723,                   0,             0.97414,             0.95978,             0.98149,             0.62737,            0.037225,             0.09844,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.041182,             0.17391,                   0,             0.97086,             0.95718,              0.9794,             0.62927,            0.037442,             0.09853,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.040885,             0.17295,                   0,             0.96894,             0.95902,             0.97995,             0.61156,            0.038103,             0.10207,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.040889,             0.17338,                   0,             0.96962,              0.9555,             0.97854,             0.62106,            0.037514,            0.099442,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.040811,              0.1732,                   0,             0.96383,             0.95349,             0.97757,             0.61319,            0.037701,              0.1011,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.040537,             0.17116,                   0,             0.97214,             0.96192,             0.98035,             0.63313,             0.03699,            0.098547,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.040716,             0.17186,                   0,             0.96414,             0.95183,             0.97606,              0.6299,            0.037209,            0.099041,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.040678,             0.17242,                   0,             0.97302,             0.95954,             0.98301,             0.62795,            0.037516,             0.09959,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.040683,             0.17267,                   0,             0.97186,             0.95687,             0.97944,             0.61425,            0.037722,             0.10215,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.040551,             0.17419,                   0,             0.97311,              0.9607,             0.98122,             0.62832,            0.037258,            0.098888,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.040325,             0.17153,                   0,             0.96874,             0.95427,             0.97907,             0.61725,            0.037784,             0.10112,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.040264,             0.16955,                   0,              0.9676,             0.95718,             0.97864,             0.62801,            0.037274,            0.099228,                   0,            0.008284,            0.008284,            0.008284
                  54,              0.0404,             0.17059,                   0,             0.96609,             0.95842,             0.97823,             0.63709,            0.037464,            0.099613,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.040339,             0.17274,                   0,             0.96607,             0.95902,             0.98243,             0.63973,            0.037125,            0.098751,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.040435,             0.17071,                   0,             0.97738,             0.95805,             0.98239,             0.64167,            0.036914,            0.096115,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.040006,              0.1691,                   0,             0.96737,             0.95675,             0.97805,             0.63093,            0.037428,            0.099838,                   0,            0.008152,            0.008152,            0.008152
                  58,             0.04007,             0.17062,                   0,             0.97757,             0.95987,              0.9838,             0.64908,            0.036324,            0.095409,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.040001,             0.16993,                   0,             0.96596,             0.95484,             0.97806,             0.62206,            0.037608,             0.10059,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.040086,             0.17081,                   0,             0.95938,             0.94991,             0.97406,             0.61465,            0.037443,             0.10227,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.040057,             0.16846,                   0,             0.97359,             0.95828,             0.98127,             0.64078,            0.036748,            0.097662,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.039968,             0.16882,                   0,             0.96876,             0.95932,             0.98045,             0.63204,            0.037162,            0.099438,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.040067,             0.16897,                   0,             0.96633,             0.95993,             0.97802,             0.65052,            0.036465,            0.097691,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.039944,             0.16994,                   0,             0.96291,             0.95336,             0.97443,             0.60657,            0.037662,             0.10219,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.039636,             0.16741,                   0,             0.96462,             0.95484,             0.97778,             0.63896,            0.036694,            0.098352,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.039693,             0.16754,                   0,             0.96741,             0.95794,             0.97924,             0.63886,            0.036834,            0.098963,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.039827,             0.16881,                   0,             0.97021,             0.95635,             0.97734,             0.63768,            0.036913,            0.099606,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.039618,             0.16882,                   0,             0.96794,              0.9603,             0.98112,             0.64517,            0.036571,            0.096985,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.039723,             0.16853,                   0,             0.96456,             0.95726,             0.97721,             0.62581,            0.037348,             0.10056,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.039392,             0.16752,                   0,             0.97088,             0.96192,             0.98278,             0.64483,            0.036772,            0.097006,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.039823,             0.16923,                   0,             0.96456,             0.95737,             0.97543,             0.64241,            0.036718,             0.09808,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.039416,             0.16842,                   0,             0.96334,             0.95749,             0.97925,             0.64418,            0.036782,            0.098648,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.039484,             0.16718,                   0,             0.96492,             0.95596,             0.97947,             0.63191,            0.037015,            0.098959,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.03935,             0.16622,                   0,             0.97513,             0.96054,             0.98348,             0.64351,            0.036334,            0.095942,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.039425,             0.16569,                   0,             0.97304,             0.96028,             0.98241,             0.64083,            0.037025,            0.097097,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.039177,             0.16679,                   0,             0.96863,             0.96024,              0.9804,             0.63707,            0.036724,            0.098948,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.039314,             0.16744,                   0,             0.96796,             0.95718,             0.97621,             0.63498,            0.036705,            0.099522,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.039141,             0.16757,                   0,             0.96912,             0.95984,             0.98045,             0.64306,            0.036819,            0.097921,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.039469,              0.1661,                   0,             0.96829,             0.95739,             0.97921,              0.6421,            0.036543,            0.098673,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.039207,              0.1667,                   0,             0.97027,             0.95834,             0.97914,             0.64832,            0.036346,            0.097778,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.039197,             0.16556,                   0,             0.97308,             0.95733,             0.98112,              0.6431,            0.036198,            0.097586,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.039163,              0.1656,                   0,              0.9733,             0.95963,             0.98306,             0.63999,            0.036367,            0.097448,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.038984,             0.16642,                   0,             0.96908,             0.95856,             0.97951,             0.64959,            0.036536,            0.098104,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.039179,             0.16787,                   0,             0.97049,             0.95856,             0.97939,             0.64127,            0.036545,            0.097956,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.039136,             0.16541,                   0,             0.96584,             0.95572,             0.97812,             0.63799,            0.036684,            0.098562,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.039199,              0.1658,                   0,             0.97134,             0.96085,               0.981,             0.65023,            0.035954,            0.096216,                   0,            0.007195,            0.007195,            0.007195
                  87,             0.03901,             0.16619,                   0,              0.9677,              0.9581,              0.9777,              0.6461,             0.03628,            0.098354,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.038948,             0.16471,                   0,             0.96574,             0.95902,             0.97843,             0.64575,            0.036323,             0.09827,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.038975,             0.16516,                   0,             0.96035,             0.95192,             0.97392,             0.64879,             0.03635,            0.098623,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.039002,             0.16533,                   0,             0.96716,             0.96054,             0.97908,             0.64394,            0.036306,            0.098133,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.038831,             0.16535,                   0,             0.96718,             0.95626,             0.97917,             0.64448,            0.036539,            0.098789,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.038835,             0.16459,                   0,             0.96611,             0.95963,             0.98023,             0.65356,            0.036227,            0.097086,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.038895,             0.16357,                   0,             0.96637,             0.95886,             0.97998,             0.65697,            0.036148,            0.096409,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.038862,             0.16576,                   0,             0.96929,             0.96063,             0.98115,             0.64363,            0.036363,            0.097696,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.038966,             0.16689,                   0,             0.97256,             0.96489,             0.98322,             0.65189,            0.036068,            0.095636,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.038869,             0.16441,                   0,             0.97121,             0.95963,             0.97884,             0.64972,             0.03628,            0.097427,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.038625,              0.1635,                   0,             0.96883,             0.96018,             0.97877,             0.65092,            0.036029,            0.097666,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.038932,             0.16449,                   0,             0.96568,             0.95856,             0.97699,              0.6376,            0.036672,            0.099787,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.038768,             0.16417,                   0,             0.97563,             0.96121,             0.98058,             0.64714,            0.036192,            0.097073,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.038715,             0.16563,                   0,             0.96616,             0.96045,             0.97808,             0.65576,             0.03591,            0.096283,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.038514,             0.16315,                   0,             0.96927,             0.96207,              0.9782,              0.6535,            0.035968,            0.097086,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.038666,             0.16541,                   0,             0.96844,              0.9607,             0.98099,             0.64486,            0.036253,            0.097485,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.038732,             0.16534,                   0,             0.96822,             0.95968,             0.98084,               0.653,            0.035902,            0.096191,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.038364,             0.16261,                   0,             0.96902,             0.95489,             0.98051,             0.65425,             0.03616,            0.096746,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.038649,             0.16353,                   0,             0.96834,             0.95875,              0.9801,             0.65464,            0.036178,            0.096218,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.038379,             0.16226,                   0,             0.96047,              0.9513,             0.97665,              0.6461,            0.036507,            0.098734,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.038481,              0.1632,                   0,             0.96476,             0.95873,             0.97993,             0.65708,            0.036169,             0.09675,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.038338,             0.16348,                   0,             0.95959,             0.95155,             0.97609,              0.6473,            0.036285,            0.099277,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.038235,             0.16246,                   0,             0.96536,             0.95878,                0.98,             0.65101,            0.036202,            0.097849,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.038375,              0.1633,                   0,             0.97049,             0.95917,              0.9799,             0.65121,            0.036059,            0.097507,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.038397,             0.16295,                   0,             0.96949,             0.96224,             0.98007,              0.6468,            0.036162,            0.097525,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.038211,             0.16319,                   0,              0.9688,             0.95931,             0.97907,             0.64566,            0.036224,            0.098049,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.038358,             0.16185,                   0,             0.96797,             0.96136,             0.98064,             0.65026,            0.036058,            0.097408,                   0,            0.006304,            0.006304,            0.006304
                 114,             0.03823,             0.16167,                   0,             0.96616,             0.95947,              0.9792,             0.64818,            0.036139,            0.097584,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.038209,             0.16183,                   0,             0.97097,             0.96153,              0.9804,             0.65074,            0.035879,            0.096813,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.038024,             0.16201,                   0,             0.97005,             0.96102,             0.98226,             0.66004,            0.035627,            0.096094,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.03813,             0.16048,                   0,             0.96833,             0.95642,             0.97968,             0.65398,             0.03581,             0.09721,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.037882,              0.1618,                   0,              0.9662,             0.95259,             0.97755,             0.64941,            0.035971,            0.097773,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.038004,              0.1625,                   0,             0.96584,             0.95963,             0.97953,             0.65141,            0.035928,            0.097498,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.038184,              0.1607,                   0,             0.96083,             0.95652,             0.97701,             0.64973,            0.035934,            0.098682,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.037992,             0.16105,                   0,             0.96682,              0.9584,             0.97871,             0.65363,            0.035936,            0.097813,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.038124,             0.16135,                   0,             0.96387,             0.95993,             0.97643,             0.65301,            0.035932,            0.097897,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.038174,             0.16144,                   0,             0.96501,             0.96039,             0.97759,             0.65785,            0.035643,             0.09647,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.038047,             0.16008,                   0,             0.96145,             0.95734,             0.97765,             0.65533,            0.035944,            0.097422,                   0,            0.005941,            0.005941,            0.005941
                 125,             0.03798,             0.16133,                   0,             0.96629,             0.95994,             0.98045,             0.65756,            0.035802,            0.096378,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.037926,             0.16057,                   0,             0.96694,             0.96181,             0.97963,             0.65623,            0.035852,             0.09705,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.037868,             0.16085,                   0,             0.96368,             0.96085,             0.97992,             0.65819,            0.035704,            0.096884,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.037823,              0.1616,                   0,              0.9665,             0.96186,             0.98085,             0.65963,            0.035695,             0.09647,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.037831,             0.15934,                   0,             0.96952,              0.9633,              0.9824,             0.65953,            0.035744,            0.096277,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.037864,             0.15921,                   0,             0.96621,             0.96208,             0.98046,             0.66049,            0.035627,            0.096226,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.037742,             0.15958,                   0,             0.97036,             0.96137,             0.98102,             0.65601,            0.035718,            0.096796,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.037603,             0.15929,                   0,             0.96418,             0.95907,              0.9792,             0.65465,            0.035879,            0.097641,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.037539,              0.1578,                   0,             0.96297,             0.95834,             0.97792,             0.65631,              0.0359,            0.097607,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.037575,             0.15992,                   0,             0.96583,              0.9581,             0.97873,             0.65829,            0.035667,            0.097334,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.037514,             0.16089,                   0,             0.96699,             0.95854,             0.97845,             0.65893,            0.035563,            0.097179,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.037713,             0.16064,                   0,             0.96422,             0.96038,             0.97658,             0.65425,             0.03579,            0.098003,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.037514,             0.15977,                   0,             0.96671,             0.96116,             0.97699,             0.65749,            0.035735,            0.097843,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.037304,             0.15865,                   0,             0.96613,              0.9597,             0.97699,             0.65762,            0.035736,            0.097858,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.037199,              0.1591,                   0,             0.96797,             0.96143,             0.97852,               0.657,            0.035713,            0.097652,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.037417,             0.15833,                   0,             0.96851,             0.95947,             0.97762,              0.6535,            0.035713,            0.097843,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.037471,             0.15764,                   0,             0.96636,             0.95978,             0.97625,             0.65512,            0.035728,            0.097893,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.037479,             0.15994,                   0,             0.96884,             0.96039,             0.97825,             0.65651,            0.035689,            0.097509,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.037231,             0.15735,                   0,             0.96789,             0.96116,             0.97869,             0.65803,            0.035622,            0.097368,                   0,            0.005314,            0.005314,            0.005314
                 144,             0.03731,             0.15868,                   0,              0.9654,             0.95947,             0.97693,             0.65241,             0.03572,            0.098114,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.037195,              0.1587,                   0,             0.96617,             0.96093,             0.97774,             0.65441,            0.035691,            0.097912,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.037449,             0.15847,                   0,             0.96696,             0.96085,             0.97722,             0.65326,            0.035689,            0.098129,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.037237,             0.15773,                   0,             0.96642,             0.95934,             0.97736,             0.65619,            0.035686,            0.098169,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.037414,             0.15735,                   0,             0.96366,             0.95886,             0.97581,             0.65204,            0.035788,            0.098425,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.036955,             0.15684,                   0,             0.96499,             0.95902,             0.97624,             0.65194,            0.035682,            0.098255,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.037076,              0.1576,                   0,             0.96398,             0.95774,             0.97662,             0.65553,            0.035676,            0.097775,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.036935,             0.15701,                   0,             0.96479,             0.95917,             0.97705,             0.65291,            0.035777,            0.097973,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.037134,              0.1585,                   0,              0.9613,             0.95733,             0.97601,             0.64979,            0.035817,            0.098499,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.036892,             0.15619,                   0,              0.9634,             0.95808,             0.97797,             0.65043,             0.03568,            0.098389,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.037013,             0.15636,                   0,             0.96222,             0.95917,             0.97826,             0.64887,            0.035787,            0.098501,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.037315,             0.15894,                   0,              0.9609,              0.9584,             0.97641,             0.64399,            0.036054,              0.0991,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.036958,              0.1568,                   0,             0.96355,             0.95811,             0.97764,             0.64368,            0.036045,            0.099039,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.036945,             0.15728,                   0,             0.96301,             0.95955,             0.97764,             0.64409,            0.035944,            0.098812,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.036662,             0.15628,                   0,              0.9638,              0.9584,             0.97887,             0.64481,            0.035907,            0.098719,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.037053,             0.15839,                   0,             0.96155,             0.96003,             0.97811,             0.64484,            0.035915,            0.098694,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.03709,             0.15699,                   0,             0.96283,             0.95857,             0.97878,             0.64386,            0.035951,            0.098669,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.036676,             0.15589,                   0,             0.96106,             0.95886,             0.97887,             0.64189,            0.036081,            0.098948,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.036967,             0.15711,                   0,             0.96173,             0.95718,             0.97864,             0.64189,            0.036167,            0.098913,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.036752,             0.15564,                   0,             0.96266,             0.95489,             0.97849,             0.64205,             0.03615,            0.098898,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.03664,             0.15518,                   0,             0.96314,             0.95901,             0.97908,              0.6419,            0.036148,            0.099201,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.036802,             0.15681,                   0,             0.96192,             0.95794,             0.97849,             0.64094,            0.036074,            0.099335,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.036615,             0.15466,                   0,             0.96239,             0.95868,             0.97824,             0.64143,             0.03609,            0.099411,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.036611,             0.15485,                   0,             0.96222,             0.95819,             0.97835,             0.64209,              0.0361,            0.099228,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.036563,             0.15475,                   0,             0.96292,             0.95698,             0.97748,             0.64107,            0.036127,            0.099438,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.036597,             0.15341,                   0,             0.96193,             0.95818,             0.97791,             0.64133,            0.036117,            0.099432,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.036725,             0.15459,                   0,             0.96367,             0.95886,             0.97793,             0.64139,             0.03604,            0.099461,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.036467,             0.15235,                   0,             0.96251,             0.95801,             0.97783,             0.64256,            0.035928,            0.099306,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.036726,             0.15551,                   0,             0.96213,             0.95779,             0.97802,             0.64419,            0.035953,            0.099285,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.036521,             0.15441,                   0,             0.96011,             0.95902,             0.97782,             0.64371,             0.03597,            0.099537,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.036365,             0.15414,                   0,             0.96031,             0.95841,             0.97793,              0.6443,            0.035992,            0.099518,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.03651,             0.15401,                   0,             0.96133,             0.95932,             0.97791,             0.64467,            0.035975,            0.099293,                   0,            0.004258,            0.004258,            0.004258
